date,state,district,pincode,bio_age_5_17,bio_age_17_
19-11-2025,Madhya Pradesh,Sehore,466665,7,19
18-11-2025,Madhya Pradesh,Sehore,466001,35,75
18-11-2025,Madhya Pradesh,Sehore,466120,6,13
18-11-2025,Madhya Pradesh,Sehore,466554,10,4
23-11-2025,Madhya Pradesh,Sehore,466331,0,1
21-11-2025,Madhya Pradesh,Sehore,466116,35,33
21-11-2025,Madhya Pradesh,Sehore,466331,21,35
21-11-2025,Madhya Pradesh,Sehore,466445,16,8
22-11-2025,Madhya Pradesh,Sehore,466115,10,23
22-11-2025,Madhya Pradesh,Sehore,466116,23,23
22-11-2025,Madhya Pradesh,Sehore,466118,1,10
22-11-2025,Madhya Pradesh,Sehore,466120,15,12
22-11-2025,Madhya Pradesh,Sehore,466331,10,24
22-11-2025,Madhya Pradesh,Sehore,466448,1,1
22-11-2025,Madhya Pradesh,Sehore,466661,4,7
22-11-2025,Madhya Pradesh,Sehore,466665,4,10
01-12-2025,Madhya Pradesh,Sehore,466114,15,14
01-12-2025,Madhya Pradesh,Sehore,466125,3,6
01-12-2025,Madhya Pradesh,Sehore,466331,9,41
01-12-2025,Madhya Pradesh,Sehore,466651,8,17
29-11-2025,Madhya Pradesh,Sehore,466001,20,37
29-11-2025,Madhya Pradesh,Sehore,466114,17,23
29-11-2025,Madhya Pradesh,Sehore,466116,106,64
29-11-2025,Madhya Pradesh,Sehore,466120,23,9
29-11-2025,Madhya Pradesh,Sehore,466125,14,6
29-11-2025,Madhya Pradesh,Sehore,466446,2,4
29-11-2025,Madhya Pradesh,Sehore,466665,9,11
24-11-2025,Madhya Pradesh,Sehore,466111,12,18
24-11-2025,Madhya Pradesh,Sehore,466120,6,10
25-11-2025,Madhya Pradesh,Sehore,466111,10,19
25-11-2025,Madhya Pradesh,Sehore,466125,20,7
25-11-2025,Madhya Pradesh,Sehore,466651,1,11
25-11-2025,Madhya Pradesh,Sehore,466661,2,6
27-11-2025,Madhya Pradesh,Sehore,466001,20,58
27-11-2025,Madhya Pradesh,Sehore,466111,9,17
27-11-2025,Madhya Pradesh,Sehore,466113,1,4
27-11-2025,Madhya Pradesh,Sehore,466114,23,22
27-11-2025,Madhya Pradesh,Sehore,466115,14,35
27-11-2025,Madhya Pradesh,Sehore,466120,13,15
27-11-2025,Madhya Pradesh,Sehore,466445,3,3
27-11-2025,Madhya Pradesh,Sehore,466446,6,17
26-11-2025,Madhya Pradesh,Sehore,466001,12,23
26-11-2025,Madhya Pradesh,Sehore,466114,7,5
26-11-2025,Madhya Pradesh,Sehore,466445,7,8
15-12-2025,Madhya Pradesh,Sehore,466111,8,28
15-12-2025,Madhya Pradesh,Sehore,466114,13,8
15-12-2025,Madhya Pradesh,Sehore,466116,76,52
15-12-2025,Madhya Pradesh,Sehore,466446,24,6
15-12-2025,Madhya Pradesh,Sehore,466665,20,15
08-12-2025,Madhya Pradesh,Sehore,466001,31,37
08-12-2025,Madhya Pradesh,Sehore,466116,48,60
08-12-2025,Madhya Pradesh,Sehore,466120,8,6
08-12-2025,Madhya Pradesh,Sehore,466445,4,4
08-12-2025,Madhya Pradesh,Sehore,466446,1,7
08-12-2025,Madhya Pradesh,Sehore,466661,5,14
09-12-2025,Madhya Pradesh,Sehore,466113,2,4
09-12-2025,Madhya Pradesh,Sehore,466118,8,8
09-12-2025,Madhya Pradesh,Sehore,466446,5,11
12-12-2025,Madhya Pradesh,Sehore,466117,0,2
12-12-2025,Madhya Pradesh,Sehore,466221,6,9
12-12-2025,Madhya Pradesh,Sehore,466331,35,52
13-12-2025,Madhya Pradesh,Sehore,466115,85,39
13-12-2025,Madhya Pradesh,Sehore,466116,61,28
13-12-2025,Madhya Pradesh,Sehore,466446,7,6
10-12-2025,Madhya Pradesh,Sehore,466111,4,15
10-12-2025,Madhya Pradesh,Sehore,466118,6,6
10-12-2025,Madhya Pradesh,Sehore,466661,12,12
11-12-2025,Madhya Pradesh,Sehore,466116,32,41
11-12-2025,Madhya Pradesh,Sehore,466118,3,11
11-12-2025,Madhya Pradesh,Sehore,466331,18,26
11-12-2025,Madhya Pradesh,Sehore,466446,4,15
11-12-2025,Madhya Pradesh,Sehore,466661,8,14
18-10-2025,Madhya Pradesh,Sehore,466446,1,2
08-06-2025,Madhya Pradesh,Sehore,466001,0,3
08-06-2025,Madhya Pradesh,Sehore,466115,0,3
03-06-2025,Madhya Pradesh,Sehore,466448,0,3
06-07-2025,Madhya Pradesh,Sehore,466111,0,2
07-06-2025,Madhya Pradesh,Sehore,466114,0,1
07-06-2025,Madhya Pradesh,Sehore,466115,0,1
07-06-2025,Madhya Pradesh,Sehore,466554,2,0
07-06-2025,Madhya Pradesh,Sehore,466665,0,2
01-06-2025,Madhya Pradesh,Sehore,466001,1,0
01-06-2025,Madhya Pradesh,Sehore,466125,0,1
13-07-2025,Madhya Pradesh,Sehore,466554,0,0
13-07-2025,Madhya Pradesh,Sehore,466661,1,1
27-07-2025,Madhya Pradesh,Sehore,466113,0,1
21-10-2025,Madhya Pradesh,Sehore,466001,0,2
21-10-2025,Madhya Pradesh,Sehore,466651,3,5
21-10-2025,Madhya Pradesh,Sehore,466661,0,2
27-07-2025,Madhya Pradesh,Sehore,466221,0,1
26-07-2025,Madhya Pradesh,Sehore,466113,3,1
26-07-2025,Madhya Pradesh,Sehore,466116,13,22
26-07-2025,Madhya Pradesh,Sehore,466445,6,2
26-07-2025,Madhya Pradesh,Sehore,466554,0,4
26-07-2025,Madhya Pradesh,Sehore,466661,4,9
25-07-2025,Madhya Pradesh,Sehore,466125,1,5
03-08-2025,Madhya Pradesh,Sehore,466001,0,1
03-08-2025,Madhya Pradesh,Sehore,466446,0,1
04-08-2025,Madhya Pradesh,Sehore,466114,5,3
04-08-2025,Madhya Pradesh,Sehore,466118,3,3
04-08-2025,Madhya Pradesh,Sehore,466446,12,11
04-08-2025,Madhya Pradesh,Sehore,466651,13,18
31-07-2025,Madhya Pradesh,Sehore,466111,11,12
31-07-2025,Madhya Pradesh,Sehore,466331,9,36
31-07-2025,Madhya Pradesh,Sehore,466448,1,5
31-07-2025,Madhya Pradesh,Sehore,466554,5,13
31-07-2025,Madhya Pradesh,Sehore,466665,11,17
12-08-2025,Madhya Pradesh,Sehore,466118,6,12
12-08-2025,Madhya Pradesh,Sehore,466221,5,6
12-08-2025,Madhya Pradesh,Sehore,466331,20,62
19-07-2025,Madhya Pradesh,Sehore,466445,7,5
19-07-2025,Madhya Pradesh,Sehore,466446,7,9
21-07-2025,Madhya Pradesh,Sehore,466113,2,6
21-07-2025,Madhya Pradesh,Sehore,466125,5,15
21-07-2025,Madhya Pradesh,Sehore,466445,6,11
21-07-2025,Madhya Pradesh,Sehore,466448,3,8
21-07-2025,Madhya Pradesh,Sehore,466665,18,17
06-08-2025,Madhya Pradesh,Sehore,466331,27,44
06-08-2025,Madhya Pradesh,Sehore,466448,1,0
06-08-2025,Madhya Pradesh,Sehore,466554,1,5
07-08-2025,Madhya Pradesh,Sehore,466115,28,39
07-08-2025,Madhya Pradesh,Sehore,466446,6,15
07-08-2025,Madhya Pradesh,Sehore,466554,3,2
18-08-2025,Madhya Pradesh,Sehore,466221,3,9
18-08-2025,Madhya Pradesh,Sehore,466331,20,66
19-08-2025,Madhya Pradesh,Sehore,466111,13,26
19-08-2025,Madhya Pradesh,Sehore,466445,5,10
19-08-2025,Madhya Pradesh,Sehore,466448,4,7
19-08-2025,Madhya Pradesh,Sehore,466651,8,20
20-08-2025,Madhya Pradesh,Sehore,466114,5,16
20-08-2025,Madhya Pradesh,Sehore,466445,5,5
20-08-2025,Madhya Pradesh,Sehore,466661,6,12
22-08-2025,Madhya Pradesh,Sehore,466111,8,18
22-08-2025,Madhya Pradesh,Sehore,466114,4,6
22-08-2025,Madhya Pradesh,Sehore,466116,18,41
22-08-2025,Madhya Pradesh,Sehore,466125,2,6
22-08-2025,Madhya Pradesh,Sehore,466445,10,14
22-08-2025,Madhya Pradesh,Sehore,466446,12,6
21-08-2025,Madhya Pradesh,Sehore,466114,5,6
21-08-2025,Madhya Pradesh,Sehore,466115,17,43
21-08-2025,Madhya Pradesh,Sehore,466116,30,45
21-08-2025,Madhya Pradesh,Sehore,466651,13,19
24-08-2025,Madhya Pradesh,Sehore,466331,1,1
23-08-2025,Madhya Pradesh,Sehore,466113,1,3
23-08-2025,Madhya Pradesh,Sehore,466661,4,14
23-08-2025,Madhya Pradesh,Sehore,466665,11,9
17-07-2025,Madhya Pradesh,Sehore,466117,2,1
17-07-2025,Madhya Pradesh,Sehore,466118,12,10
18-07-2025,Madhya Pradesh,Sehore,466554,4,6
18-07-2025,Madhya Pradesh,Sehore,466651,15,18
05-08-2025,Madhya Pradesh,Sehore,466125,3,12
05-08-2025,Madhya Pradesh,Sehore,466448,8,5
05-08-2025,Madhya Pradesh,Sehore,466554,4,16
05-08-2025,Madhya Pradesh,Sehore,466665,3,7
17-08-2025,Madhya Pradesh,Sehore,466116,1,1
23-07-2025,Madhya Pradesh,Sehore,466221,5,6
23-07-2025,Madhya Pradesh,Sehore,466554,0,3
20-07-2025,Madhya Pradesh,Sehore,466331,0,1
24-07-2025,Madhya Pradesh,Sehore,466113,6,0
24-07-2025,Madhya Pradesh,Sehore,466117,0,1
24-07-2025,Madhya Pradesh,Sehore,466120,1,7
13-08-2025,Madhya Pradesh,Sehore,466001,26,61
13-08-2025,Madhya Pradesh,Sehore,466116,17,38
13-08-2025,Madhya Pradesh,Sehore,466118,3,6
13-08-2025,Madhya Pradesh,Sehore,466125,3,7
13-08-2025,Madhya Pradesh,Sehore,466651,5,15
13-08-2025,Madhya Pradesh,Sehore,466661,7,20
14-08-2025,Madhya Pradesh,Sehore,466001,23,43
14-08-2025,Madhya Pradesh,Sehore,466113,5,1
14-08-2025,Madhya Pradesh,Sehore,466118,0,10
14-08-2025,Madhya Pradesh,Sehore,466446,3,6
14-08-2025,Madhya Pradesh,Sehore,466651,11,20
14-08-2025,Madhya Pradesh,Sehore,466665,6,3
28-07-2025,Madhya Pradesh,Sehore,466001,29,36
28-07-2025,Madhya Pradesh,Sehore,466118,0,4
29-07-2025,Madhya Pradesh,Sehore,466115,1,8
29-07-2025,Madhya Pradesh,Sehore,466116,4,9
29-07-2025,Madhya Pradesh,Sehore,466120,2,4
29-07-2025,Madhya Pradesh,Sehore,466221,0,3
02-08-2025,Madhya Pradesh,Sehore,466113,5,4
02-08-2025,Madhya Pradesh,Sehore,466120,12,19
02-08-2025,Madhya Pradesh,Sehore,466125,3,2
02-08-2025,Madhya Pradesh,Sehore,466221,5,3
02-08-2025,Madhya Pradesh,Sehore,466331,11,13
02-08-2025,Madhya Pradesh,Sehore,466445,3,5
02-08-2025,Madhya Pradesh,Sehore,466448,2,5
11-08-2025,Madhya Pradesh,Sehore,466116,26,46
11-08-2025,Madhya Pradesh,Sehore,466118,5,8
11-08-2025,Madhya Pradesh,Sehore,466120,5,9
11-08-2025,Madhya Pradesh,Sehore,466221,7,9
01-08-2025,Madhya Pradesh,Sehore,466118,3,5
30-07-2025,Madhya Pradesh,Sehore,466114,3,6
08-08-2025,Madhya Pradesh,Sehore,466113,3,4
08-08-2025,Madhya Pradesh,Sehore,466114,2,6
08-08-2025,Madhya Pradesh,Sehore,466120,4,11
08-08-2025,Madhya Pradesh,Sehore,466445,3,2
08-08-2025,Madhya Pradesh,Sehore,466448,2,4
09-08-2025,Madhya Pradesh,Sehore,466001,0,1
05-09-2025,Madhya Pradesh,Sehore,466001,2,1
05-09-2025,Madhya Pradesh,Sehore,466446,1,0
05-09-2025,Madhya Pradesh,Sehore,466665,0,1
08-09-2025,Madhya Pradesh,Sehore,466115,23,48
08-09-2025,Madhya Pradesh,Sehore,466120,9,14
08-09-2025,Madhya Pradesh,Sehore,466554,5,20
08-09-2025,Madhya Pradesh,Sehore,466651,13,17
16-09-2025,Madhya Pradesh,Sehore,466115,21,42
16-09-2025,Madhya Pradesh,Sehore,466118,4,5
16-09-2025,Madhya Pradesh,Sehore,466120,3,9
16-09-2025,Madhya Pradesh,Sehore,466445,13,10
09-09-2025,Madhya Pradesh,Sehore,466001,38,60
09-09-2025,Madhya Pradesh,Sehore,466115,19,47
09-09-2025,Madhya Pradesh,Sehore,466118,2,8
09-09-2025,Madhya Pradesh,Sehore,466120,5,9
09-09-2025,Madhya Pradesh,Sehore,466125,7,6
09-09-2025,Madhya Pradesh,Sehore,466331,28,74
09-09-2025,Madhya Pradesh,Sehore,466661,2,5
10-09-2025,Madhya Pradesh,Sehore,466115,27,44
10-09-2025,Madhya Pradesh,Sehore,466116,23,49
10-09-2025,Madhya Pradesh,Sehore,466221,3,6
10-09-2025,Madhya Pradesh,Sehore,466445,9,10
10-09-2025,Madhya Pradesh,Sehore,466448,4,9
17-09-2025,Madhya Pradesh,Sehore,466114,8,10
17-09-2025,Madhya Pradesh,Sehore,466125,1,9
17-09-2025,Madhya Pradesh,Sehore,466651,11,10
17-09-2025,Madhya Pradesh,Sehore,466665,9,13
18-09-2025,Madhya Pradesh,Sehore,466445,11,17
26-08-2025,Madhya Pradesh,Sehore,466665,4,12
25-08-2025,Madhya Pradesh,Sehore,466221,17,10
27-08-2025,Madhya Pradesh,Sehore,466115,1,3
27-08-2025,Madhya Pradesh,Sehore,466331,0,2
27-08-2025,Madhya Pradesh,Sehore,466651,1,1
28-08-2025,Madhya Pradesh,Sehore,466114,3,20
28-08-2025,Madhya Pradesh,Sehore,466445,2,5
28-08-2025,Madhya Pradesh,Sehore,466446,2,4
28-08-2025,Madhya Pradesh,Sehore,466665,1,10
02-09-2025,Madhya Pradesh,Sehore,466114,2,2
02-09-2025,Madhya Pradesh,Sehore,466118,0,5
02-09-2025,Madhya Pradesh,Sehore,466125,3,9
02-09-2025,Madhya Pradesh,Sehore,466221,3,5
27-09-2025,Madhya Pradesh,Sehore,466114,2,0
27-09-2025,Madhya Pradesh,Sehore,466115,13,16
27-09-2025,Madhya Pradesh,Sehore,466116,11,17
27-09-2025,Madhya Pradesh,Sehore,466446,5,10
01-10-2025,Madhya Pradesh,Sehore,466001,10,12
06-09-2025,Madhya Pradesh,Sehore,466001,10,11
06-09-2025,Madhya Pradesh,Sehore,466446,1,0
06-09-2025,Madhya Pradesh,Sehore,466651,2,1
06-09-2025,Madhya Pradesh,Sehore,466661,0,3
14-09-2025,Madhya Pradesh,Sehore,466111,0,1
14-09-2025,Madhya Pradesh,Sehore,466115,1,0
15-09-2025,Madhya Pradesh,Sehore,466001,28,46
15-09-2025,Madhya Pradesh,Sehore,466113,1,3
15-09-2025,Madhya Pradesh,Sehore,466114,9,13
15-09-2025,Madhya Pradesh,Sehore,466120,4,8
15-09-2025,Madhya Pradesh,Sehore,466331,33,81
15-09-2025,Madhya Pradesh,Sehore,466651,8,21
26-09-2025,Madhya Pradesh,Sehore,466111,7,6
26-09-2025,Madhya Pradesh,Sehore,466114,1,3
26-09-2025,Madhya Pradesh,Sehore,466221,7,7
26-09-2025,Madhya Pradesh,Sehore,466651,4,16
25-09-2025,Madhya Pradesh,Sehore,466001,17,38
25-09-2025,Madhya Pradesh,Sehore,466114,0,6
25-09-2025,Madhya Pradesh,Sehore,466118,3,7
25-09-2025,Madhya Pradesh,Sehore,466446,20,9
11-09-2025,Madhya Pradesh,Sehore,466114,6,6
11-09-2025,Madhya Pradesh,Sehore,466120,4,15
11-09-2025,Madhya Pradesh,Sehore,466221,9,7
11-09-2025,Madhya Pradesh,Sehore,466448,2,7
12-09-2025,Madhya Pradesh,Sehore,466113,0,5
12-09-2025,Madhya Pradesh,Sehore,466554,0,13
12-09-2025,Madhya Pradesh,Sehore,466661,5,8
13-09-2025,Madhya Pradesh,Sehore,466001,18,22
13-09-2025,Madhya Pradesh,Sehore,466116,9,31
13-09-2025,Madhya Pradesh,Sehore,466118,4,9
24-09-2025,Madhya Pradesh,Sehore,466111,6,16
24-09-2025,Madhya Pradesh,Sehore,466114,0,4
24-09-2025,Madhya Pradesh,Sehore,466665,1,15
19-09-2025,Madhya Pradesh,Sehore,466120,0,3
19-09-2025,Madhya Pradesh,Sehore,466125,1,2
21-09-2025,Madhya Pradesh,Sehore,466448,0,1
20-09-2025,Madhya Pradesh,Sehore,466001,17,38
20-09-2025,Madhya Pradesh,Sehore,466115,21,29
20-09-2025,Madhya Pradesh,Sehore,466445,4,5
20-09-2025,Madhya Pradesh,Sehore,466554,3,2
22-09-2025,Madhya Pradesh,Sehore,466651,2,5
23-09-2025,Madhya Pradesh,Sehore,466111,5,10
23-09-2025,Madhya Pradesh,Sehore,466114,7,5
23-09-2025,Madhya Pradesh,Sehore,466120,3,6
23-09-2025,Madhya Pradesh,Sehore,466221,0,3
01-09-2025,Madhya Pradesh,Sehore,466001,13,44
01-09-2025,Madhya Pradesh,Sehore,466114,4,8
01-09-2025,Madhya Pradesh,Sehore,466118,2,5
01-09-2025,Madhya Pradesh,Sehore,466120,3,14
01-09-2025,Madhya Pradesh,Sehore,466445,7,11
01-09-2025,Madhya Pradesh,Sehore,466446,7,9
30-08-2025,Madhya Pradesh,Sehore,466331,15,34
30-08-2025,Madhya Pradesh,Sehore,466446,7,14
30-08-2025,Madhya Pradesh,Sehore,466554,8,10
30-08-2025,Madhya Pradesh,Sehore,466661,10,11
29-08-2025,Madhya Pradesh,Sehore,466001,26,62
29-08-2025,Madhya Pradesh,Sehore,466125,1,5
29-08-2025,Madhya Pradesh,Sehore,466221,1,8
29-08-2025,Madhya Pradesh,Sehore,466331,36,52
29-08-2025,Madhya Pradesh,Sehore,466554,4,12
04-09-2025,Madhya Pradesh,Sehore,466221,3,6
03-09-2025,Madhya Pradesh,Sehore,466120,3,7
03-09-2025,Madhya Pradesh,Sehore,466125,4,6
03-09-2025,Madhya Pradesh,Sehore,466221,3,4
03-09-2025,Madhya Pradesh,Sehore,466665,13,13
21-05-2025,Madhya Pradesh,Sehore,466115,37,26
21-05-2025,Madhya Pradesh,Sehore,466221,8,7
21-05-2025,Madhya Pradesh,Sehore,466665,6,6
20-05-2025,Madhya Pradesh,Sehore,466118,0,5
20-05-2025,Madhya Pradesh,Sehore,466448,9,10
23-05-2025,Madhya Pradesh,Sehore,466001,53,68
23-05-2025,Madhya Pradesh,Sehore,466111,9,9
23-05-2025,Madhya Pradesh,Sehore,466113,8,6
23-05-2025,Madhya Pradesh,Sehore,466125,3,5
23-05-2025,Madhya Pradesh,Sehore,466221,4,3
23-05-2025,Madhya Pradesh,Sehore,466445,11,16
24-05-2025,Madhya Pradesh,Sehore,466120,21,14
27-05-2025,Madhya Pradesh,Sehore,465667,1,0
27-05-2025,Madhya Pradesh,Sehore,466445,14,12
26-05-2025,Madhya Pradesh,Sehore,466114,10,12
26-05-2025,Madhya Pradesh,Sehore,466446,25,19
26-05-2025,Madhya Pradesh,Sehore,466554,6,19
22-05-2025,Madhya Pradesh,Sehore,466111,13,23
22-05-2025,Madhya Pradesh,Sehore,466116,58,64
22-05-2025,Madhya Pradesh,Sehore,466221,11,3
22-05-2025,Madhya Pradesh,Sehore,466554,6,7
28-05-2025,Madhya Pradesh,Sehore,466001,51,92
28-05-2025,Madhya Pradesh,Sehore,466111,17,19
28-05-2025,Madhya Pradesh,Sehore,466114,12,12
28-05-2025,Madhya Pradesh,Sehore,466116,40,47
28-05-2025,Madhya Pradesh,Sehore,466331,30,48
28-05-2025,Madhya Pradesh,Sehore,466651,14,18
29-05-2025,Madhya Pradesh,Sehore,466661,12,20
29-05-2025,Madhya Pradesh,Sehore,466665,9,7
02-06-2025,Madhya Pradesh,Sehore,466113,6,9
02-06-2025,Madhya Pradesh,Sehore,466118,5,8
02-06-2025,Madhya Pradesh,Sehore,466221,11,9
03-06-2025,Madhya Pradesh,Sehore,466221,6,12
03-06-2025,Madhya Pradesh,Sehore,466554,7,14
03-06-2025,Madhya Pradesh,Sehore,466661,11,22
31-05-2025,Madhya Pradesh,Sehore,466111,20,23
31-05-2025,Madhya Pradesh,Sehore,466116,27,24
31-05-2025,Madhya Pradesh,Sehore,466554,0,3
30-05-2025,Madhya Pradesh,Sehore,466114,14,13
04-06-2025,Madhya Pradesh,Sehore,466001,23,52
04-06-2025,Madhya Pradesh,Sehore,466116,49,54
04-06-2025,Madhya Pradesh,Sehore,466125,3,4
04-06-2025,Madhya Pradesh,Sehore,466651,13,16
04-06-2025,Madhya Pradesh,Sehore,466665,16,30
05-06-2025,Madhya Pradesh,Sehore,466114,6,8
05-06-2025,Madhya Pradesh,Sehore,466445,10,21
29-06-2025,Madhya Pradesh,Sehore,466116,0,1
22-06-2025,Madhya Pradesh,Sehore,466331,0,4
15-06-2025,Madhya Pradesh,Sehore,466665,0,1
23-06-2025,Madhya Pradesh,Sehore,466113,18,6
23-06-2025,Madhya Pradesh,Sehore,466331,79,91
23-06-2025,Madhya Pradesh,Sehore,466448,13,11
23-06-2025,Madhya Pradesh,Sehore,466554,25,14
22-06-2025,Madhya Pradesh,Sehore,466001,1,0
22-06-2025,Madhya Pradesh,Sehore,466115,0,1
24-06-2025,Madhya Pradesh,Sehore,466111,28,29
24-06-2025,Madhya Pradesh,Sehore,466114,16,13
24-06-2025,Madhya Pradesh,Sehore,466446,33,17
24-06-2025,Madhya Pradesh,Sehore,466661,18,19
24-06-2025,Madhya Pradesh,Sehore,466665,7,6
26-06-2025,Madhya Pradesh,Sehore,466117,2,0
25-06-2025,Madhya Pradesh,Sehore,466113,9,10
25-06-2025,Madhya Pradesh,Sehore,466114,7,20
25-06-2025,Madhya Pradesh,Sehore,466118,10,7
25-06-2025,Madhya Pradesh,Sehore,466448,10,7
25-06-2025,Madhya Pradesh,Sehore,466554,9,14
25-06-2025,Madhya Pradesh,Sehore,466651,21,26
13-06-2025,Madhya Pradesh,Sehore,466001,94,101
13-06-2025,Madhya Pradesh,Sehore,466115,98,77
13-06-2025,Madhya Pradesh,Sehore,466125,9,8
13-06-2025,Madhya Pradesh,Sehore,466445,16,11
13-06-2025,Madhya Pradesh,Sehore,466554,6,13
12-06-2025,Madhya Pradesh,Sehore,466116,77,73
12-06-2025,Madhya Pradesh,Sehore,466117,0,1
12-06-2025,Madhya Pradesh,Sehore,466118,7,8
12-06-2025,Madhya Pradesh,Sehore,466120,13,18
12-06-2025,Madhya Pradesh,Sehore,466125,6,10
12-06-2025,Madhya Pradesh,Sehore,466221,9,7
12-06-2025,Madhya Pradesh,Sehore,466445,11,14
12-06-2025,Madhya Pradesh,Sehore,466665,11,16
19-06-2025,Madhya Pradesh,Sehore,466111,16,24
19-06-2025,Madhya Pradesh,Sehore,466114,12,8
19-06-2025,Madhya Pradesh,Sehore,466118,7,4
19-06-2025,Madhya Pradesh,Sehore,466120,9,6
19-06-2025,Madhya Pradesh,Sehore,466446,19,25
19-06-2025,Madhya Pradesh,Sehore,466448,10,11
11-06-2025,Madhya Pradesh,Sehore,466115,50,48
11-06-2025,Madhya Pradesh,Sehore,466448,1,4
09-06-2025,Madhya Pradesh,Sehore,466001,63,97
09-06-2025,Madhya Pradesh,Sehore,466111,17,22
09-06-2025,Madhya Pradesh,Sehore,466120,17,12
09-06-2025,Madhya Pradesh,Sehore,466221,6,2
17-06-2025,Madhya Pradesh,Sehore,466001,96,132
17-06-2025,Madhya Pradesh,Sehore,466445,34,21
16-06-2025,Madhya Pradesh,Sehore,466446,33,18
16-06-2025,Madhya Pradesh,Sehore,466448,12,6
28-06-2025,Madhya Pradesh,Sehore,466118,17,12
28-06-2025,Madhya Pradesh,Sehore,466120,28,29
28-06-2025,Madhya Pradesh,Sehore,466125,7,6
28-06-2025,Madhya Pradesh,Sehore,466554,7,17
28-06-2025,Madhya Pradesh,Sehore,466651,17,10
02-07-2025,Madhya Pradesh,Sehore,466114,10,9
02-07-2025,Madhya Pradesh,Sehore,466118,6,12
02-07-2025,Madhya Pradesh,Sehore,466125,5,12
02-07-2025,Madhya Pradesh,Sehore,466445,10,18
02-07-2025,Madhya Pradesh,Sehore,466651,22,33
02-07-2025,Madhya Pradesh,Sehore,466661,16,21
04-07-2025,Madhya Pradesh,Sehore,466117,0,1
04-07-2025,Madhya Pradesh,Sehore,466331,28,81
04-07-2025,Madhya Pradesh,Sehore,466448,4,0
05-07-2025,Madhya Pradesh,Sehore,466221,4,6
05-07-2025,Madhya Pradesh,Sehore,466331,62,138
05-07-2025,Madhya Pradesh,Sehore,466446,7,15
05-07-2025,Madhya Pradesh,Sehore,466448,2,1
08-07-2025,Madhya Pradesh,Sehore,466665,8,26
01-07-2025,Madhya Pradesh,Sehore,466001,65,78
01-07-2025,Madhya Pradesh,Sehore,466111,21,22
01-07-2025,Madhya Pradesh,Sehore,466114,15,16
01-07-2025,Madhya Pradesh,Sehore,466115,44,49
27-06-2025,Madhya Pradesh,Sehore,466111,18,28
27-06-2025,Madhya Pradesh,Sehore,466116,59,64
27-06-2025,Madhya Pradesh,Sehore,466331,62,104
29-06-2025,Madhya Pradesh,Sehore,466661,0,1
29-06-2025,Madhya Pradesh,Sehore,466665,0,1
30-06-2025,Madhya Pradesh,Sehore,466114,9,16
30-06-2025,Madhya Pradesh,Sehore,466116,47,72
30-06-2025,Madhya Pradesh,Sehore,466221,15,7
30-06-2025,Madhya Pradesh,Sehore,466448,11,6
30-06-2025,Madhya Pradesh,Sehore,466661,26,34
09-07-2025,Madhya Pradesh,Sehore,466221,12,15
09-07-2025,Madhya Pradesh,Sehore,466331,47,76
09-07-2025,Madhya Pradesh,Sehore,466446,19,19
09-07-2025,Madhya Pradesh,Sehore,466665,4,9
10-07-2025,Madhya Pradesh,Sehore,466001,39,48
10-07-2025,Madhya Pradesh,Sehore,466111,7,22
10-07-2025,Madhya Pradesh,Sehore,466113,9,6
10-07-2025,Madhya Pradesh,Sehore,466114,7,12
10-07-2025,Madhya Pradesh,Sehore,466120,23,24
10-07-2025,Madhya Pradesh,Sehore,466651,9,15
15-06-2025,Madhya Pradesh,Sehore,466120,0,1
14-06-2025,Madhya Pradesh,Sehore,466445,12,14
14-06-2025,Madhya Pradesh,Sehore,466448,5,2
18-06-2025,Madhya Pradesh,Sehore,466115,58,48
18-06-2025,Madhya Pradesh,Sehore,466331,61,67
18-06-2025,Madhya Pradesh,Sehore,466446,25,20
18-06-2025,Madhya Pradesh,Sehore,466448,14,6
18-06-2025,Madhya Pradesh,Sehore,466554,14,20
18-06-2025,Madhya Pradesh,Sehore,466661,3,5
06-06-2025,Madhya Pradesh,Sehore,466651,9,20
08-06-2025,Madhya Pradesh,Sehore,466446,0,2
10-06-2025,Madhya Pradesh,Sehore,466114,11,6
10-06-2025,Madhya Pradesh,Sehore,466120,14,7
10-06-2025,Madhya Pradesh,Sehore,466554,12,27
20-06-2025,Madhya Pradesh,Sehore,466111,21,23
20-06-2025,Madhya Pradesh,Sehore,466113,7,4
21-06-2025,Madhya Pradesh,Sehore,466113,26,7
21-06-2025,Madhya Pradesh,Sehore,466331,49,55
21-06-2025,Madhya Pradesh,Sehore,466446,10,12
21-06-2025,Madhya Pradesh,Sehore,466651,13,6
03-07-2025,Madhya Pradesh,Sehore,466113,7,8
03-07-2025,Madhya Pradesh,Sehore,466331,47,113
03-07-2025,Madhya Pradesh,Sehore,466651,13,25
07-07-2025,Madhya Pradesh,Sehore,466001,35,60
07-07-2025,Madhya Pradesh,Sehore,466111,14,17
07-07-2025,Madhya Pradesh,Sehore,466125,5,7
07-07-2025,Madhya Pradesh,Sehore,466331,39,69
07-07-2025,Madhya Pradesh,Sehore,466661,14,15
16-07-2025,Madhya Pradesh,Sehore,466001,54,76
16-07-2025,Madhya Pradesh,Sehore,466114,10,21
16-07-2025,Madhya Pradesh,Sehore,466116,37,69
16-07-2025,Madhya Pradesh,Sehore,466445,7,9
11-07-2025,Madhya Pradesh,Sehore,466001,35,39
